#,sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,desercion
744,3670,0,1,0,3,0,0,1,-1,-1,1499,0,0,0,0,False
745,3497,0,1,0,3,0,0,1,-1,-1,1004,0,0,0,0,False
746,3672,0,1,0,3,0,0,1,-1,-1,1417,0,0,0,0,False
747,2044,1,1,0,6,0,0,1,-1,-1,929,0,0,0,0,False
748,2021,1,1,0,6,0,0,1,-1,-1,937,0,0,1,1,False
749,3581,0,1,0,3,0,0,1,-1,-1,1007,0,0,0,0,False
750,3894,0,1,0,3,1,0,1,-1,-1,1940,0,0,0,0,False
751,3418,0,1,0,3,0,0,1,0,-1,108,0,1,2,1,False
752,3671,0,1,0,6,0,0,1,-1,-1,481,0,0,0,0,False
753,3703,1,1,0,6,0,0,1,0,-1,776,0,0,0,0,False
754,3638,0,1,0,6,0,0,1,-1,-1,755,0,0,0,0,False
755,3638,0,1,0,6,0,0,1,-1,-1,755,0,0,0,0,False
756,3703,1,1,0,6,0,0,1,0,-1,776,0,0,0,0,False
757,3652,0,1,0,6,0,0,1,-1,-1,743,0,0,0,1,False
758,3637,1,1,0,6,0,0,1,-1,-1,709,0,0,0,0,False
759,3674,0,1,0,6,0,0,1,-1,-1,775,0,0,0,0,False
760,4116,1,1,0,6,1,0,1,-1,-1,1771,0,0,0,0,False
761,2732,1,1,0,6,0,0,1,0,-1,862,0,0,0,0,False
762,3587,1,1,0,6,0,0,1,-1,-1,761,0,0,0,0,False
763,3587,1,1,0,6,0,0,1,-1,-1,761,0,0,0,0,False
764,3577,1,1,0,3,0,0,1,0,-1,541,0,0,0,0,False
765,4154,0,1,0,3,1,0,1,-1,-1,1643,0,0,0,0,False
766,3105,0,1,0,6,0,0,1,0,-1,876,0,0,0,0,False
767,3742,0,1,0,6,0,0,1,-1,-1,754,0,0,1,2,False
768,2887,1,1,0,1,0,0,1,-1,-1,1284,0,0,1,2,False
769,2709,1,1,0,1,0,0,1,-1,-1,1287,0,0,0,0,False
770,3436,1,1,0,1,0,0,1,-1,-1,1148,0,0,0,0,False
771,3534,1,1,0,1,0,0,2,-1,-1,865,0,0,1,2,False
772,3646,0,1,0,1,0,0,1,-1,-1,1116,0,0,1,0,False
773,3554,1,1,0,1,0,0,1,0,-1,1149,0,0,0,0,False
774,3453,0,1,0,1,0,0,1,-1,-1,1167,0,0,1,0,False
775,3499,1,1,0,1,0,0,1,-1,-1,1159,0,0,0,0,False
776,3130,0,1,0,1,0,0,1,-1,-1,1051,0,0,2,-1,False
777,3962,1,1,0,1,1,0,1,0,-1,1661,0,0,0,0,False
778,2348,0,1,0,1,0,0,1,1,-1,411,0,0,1,0,False
779,3355,1,1,0,1,0,0,1,0,-1,235,0,0,1,0,False
780,3509,0,1,0,1,0,0,1,0,0,1154,0,0,1,0,False
781,2928,1,1,0,1,0,0,1,-1,-1,550,0,0,0,0,False
782,4025,0,1,0,1,1,0,1,1,-1,1781,0,0,1,0,False
783,3559,0,1,0,1,0,0,1,-1,-1,984,0,0,0,0,False
784,3624,0,1,0,1,0,0,1,0,-1,707,0,0,1,0,False
785,3393,1,1,0,1,1,0,1,-1,-1,1111,0,0,0,0,False
786,3459,0,1,0,1,0,0,1,-1,-1,589,0,0,1,0,False
787,3678,0,1,0,1,0,0,1,-1,-1,703,0,0,0,0,False
788,3510,1,1,0,1,0,0,1,-1,-1,961,0,0,0,0,False
789,3354,1,1,0,1,0,0,1,-1,-1,528,0,0,0,0,False
790,3535,1,1,0,1,0,0,1,1,-1,1031,0,0,1,0,False
791,4117,1,1,0,3,1,0,1,-1,-1,1773,1,0,0,2,False
792,3422,1,1,0,1,0,0,1,-1,-1,1153,0,0,1,0,False
793,3507,1,1,0,1,0,0,1,-1,-1,1152,0,0,2,1,False
794,3375,1,1,0,1,0,0,1,-1,-1,284,0,0,0,0,False
795,3541,0,1,-1,1,0,0,1,-1,-1,1126,0,0,0,0,False
796,3561,1,1,-1,1,0,0,1,-1,-1,135,0,0,2,2,False
797,2936,1,1,0,1,0,0,1,1,-1,958,0,0,1,0,False
798,2338,0,1,0,1,0,0,1,-1,-1,1175,0,1,0,-1,False
799,3455,1,1,0,13,0,0,1,-1,-1,1320,0,0,0,0,False
800,2704,1,1,0,1,0,0,1,0,-1,1052,0,0,0,0,False
801,2337,0,1,0,1,0,0,1,-1,-1,588,0,0,0,0,False
802,2898,1,1,0,1,0,0,1,-1,-1,1314,0,0,0,0,False
803,3512,1,1,0,1,0,0,1,-1,-1,690,0,0,0,0,False
804,3474,1,1,0,1,0,0,1,0,-1,939,0,0,1,0,False
805,1617,0,1,0,1,0,0,1,-1,-1,329,0,0,1,0,False
806,3643,0,1,0,1,0,0,1,0,-1,1156,0,0,1,0,False
807,3557,0,1,0,1,0,0,1,0,-1,1151,0,0,0,0,False
808,3847,1,1,0,1,1,0,1,-1,-1,1998,0,0,1,0,False
809,2344,0,1,0,1,0,0,1,-1,-1,447,0,0,0,0,False
810,3183,0,1,0,6,0,0,1,0,-1,856,0,0,0,0,False
811,3494,1,1,0,1,1,0,1,-1,-1,1102,0,0,1,0,False
812,4019,0,1,0,1,1,1,1,-1,-1,1690,0,0,0,2,False
813,1897,0,1,0,1,0,0,1,-1,-1,1509,0,0,0,0,False
814,3844,1,1,0,1,1,0,1,0,-1,1997,0,0,1,0,False
815,3373,1,1,0,1,0,0,1,-1,-1,213,0,0,2,0,False
816,3977,1,1,0,1,1,0,1,-1,-1,1686,0,0,0,2,False
817,4006,1,1,0,1,1,0,1,-1,-1,1960,0,0,0,2,False
818,4013,1,1,0,1,1,0,1,-1,-1,2000,0,0,0,0,False
819,3981,0,1,0,1,1,0,1,-1,-1,1996,0,0,1,0,False
820,3433,1,1,0,1,0,0,1,-1,-1,813,0,0,0,0,False
821,3542,0,1,0,1,0,1,1,1,-1,1157,0,0,0,0,False
822,3991,1,1,0,1,1,0,1,-1,-1,1689,0,0,0,0,False
823,3545,1,1,0,1,0,0,1,0,-1,896,0,0,0,0,False
824,3302,0,1,0,3,0,0,1,-1,-1,1461,0,0,1,0,False
825,2897,1,1,0,1,0,0,1,0,-1,1430,0,0,0,0,False
826,2903,1,1,0,1,0,0,1,-1,-1,1487,0,0,0,2,False
827,2908,1,1,0,1,0,0,1,0,-1,968,0,0,1,0,False
828,3992,1,1,0,1,1,0,1,-1,-1,1995,0,0,1,0,False
829,3972,1,1,0,1,1,0,1,-1,-1,1843,0,0,0,0,False
830,4008,0,1,0,1,1,0,1,-1,-1,1695,0,0,0,0,False
831,3968,1,1,0,1,1,1,1,0,-1,1683,0,0,2,0,False
832,3356,0,1,0,1,0,0,1,-1,-1,1158,0,0,0,0,False
833,3533,1,1,0,1,0,0,1,0,-1,1367,0,0,0,0,False
834,3531,0,1,0,1,0,0,1,0,-1,1162,0,0,1,0,False
835,2016,0,1,0,6,0,0,1,-1,-1,932,1,0,0,0,False
836,2916,0,1,0,1,0,0,1,0,-1,1336,0,0,0,0,False
837,2919,1,1,0,1,0,0,1,-1,-1,1286,0,0,1,0,False
838,2706,0,1,0,1,0,0,1,0,-1,81,0,0,1,2,False
839,4185,1,1,0,6,1,0,1,-1,-1,1753,0,0,0,0,False
840,4111,1,1,0,6,1,0,1,-1,-1,1768,0,0,0,0,False
841,2886,1,1,0,1,0,0,1,-1,-1,214,0,0,1,0,False
842,4153,0,1,0,1,1,0,1,0,-1,1990,0,0,0,0,False
843,4031,1,1,0,1,1,0,1,-1,-1,1999,0,0,0,0,False
844,3144,0,1,0,6,0,0,1,-1,-1,1218,0,0,0,0,False
845,3969,0,1,0,1,1,0,1,-1,-1,1691,0,1,0,0,False
846,3316,0,1,0,3,0,0,1,1,-1,1271,0,0,0,-1,False
847,3167,1,1,0,6,0,0,1,-1,-1,887,0,0,1,0,False
848,3651,1,1,0,6,0,0,1,-1,-1,747,0,1,0,0,False
849,3630,0,1,0,6,0,0,1,-1,-1,870,0,0,0,0,False
850,2355,0,1,0,1,0,0,1,-1,-1,504,0,0,0,0,False
851,3963,1,1,0,1,1,0,1,0,-1,1692,0,0,0,0,False
852,2808,0,1,0,4,0,0,1,0,-1,410,0,0,1,0,False
853,2811,0,1,0,4,0,0,1,-1,-1,840,0,0,2,0,False
854,3170,1,1,0,4,0,0,1,0,-1,838,0,0,0,-1,False
855,3008,0,1,0,4,0,0,1,-1,-1,466,0,0,0,0,False
856,2806,0,1,0,4,0,0,1,0,-1,826,0,1,0,0,False
857,2817,0,1,0,4,0,0,1,-1,-1,1049,0,0,1,0,False
858,2825,0,1,0,4,0,0,1,-1,-1,839,0,0,0,0,False
859,2815,0,1,0,4,0,0,1,-1,-1,872,0,0,0,0,False
860,3896,1,0,-1,3,1,0,1,-1,-1,1658,0,0,0,2,False
861,3892,1,1,0,3,1,0,1,-1,-1,1979,0,0,0,0,False
862,3862,0,1,0,3,1,0,1,0,-1,1717,0,0,0,0,False
863,3857,1,1,0,3,1,0,1,-1,-1,1762,0,0,1,0,False
864,4203,0,1,0,3,1,0,1,0,-1,1918,0,0,1,0,False
865,3858,1,1,0,3,1,0,1,-1,-1,1919,0,0,1,0,False
866,3859,1,1,0,3,1,0,1,-1,-1,1948,0,0,2,0,False
867,3872,1,1,0,3,1,0,1,-1,-1,1579,0,0,0,1,False
868,4144,0,1,0,3,1,0,1,-1,-1,1581,0,0,0,1,False
869,3874,1,0,0,3,1,0,1,-1,0,1969,0,0,1,0,False
870,3853,1,1,0,3,1,0,1,-1,-1,1842,0,0,0,-1,False
871,4150,1,1,1,3,1,0,1,-1,-1,1978,0,0,1,0,False
872,3873,0,1,0,3,1,0,1,-1,-1,1583,0,0,1,-1,False
873,4075,0,1,0,3,1,0,1,1,-1,1949,0,0,0,0,False
874,3865,1,1,0,3,1,0,1,-1,-1,1921,0,0,1,0,False
875,3889,0,1,0,3,1,0,1,0,-1,1943,0,0,0,0,False
876,3988,0,1,0,3,1,0,1,-1,-1,1922,0,0,2,-1,False
877,2823,0,0,0,4,0,0,1,-1,-1,869,0,0,1,0,False
878,2778,0,0,-1,4,0,0,1,-1,-1,841,0,0,1,0,False
879,2820,0,1,0,4,0,1,1,0,-1,804,0,0,0,0,False
880,2851,1,1,0,4,0,0,1,-1,-1,837,0,0,0,0,False
881,3150,1,1,0,6,0,0,1,0,-1,941,0,0,0,0,False
882,2783,0,1,0,4,0,0,1,-1,-1,822,0,0,1,0,False
883,3704,1,1,0,1,0,0,1,-1,-1,976,0,0,0,2,False
884,2826,0,1,0,4,0,0,1,0,-1,728,0,0,0,0,False
885,4365,1,1,0,3,1,0,1,-1,-1,1950,0,0,0,1,False
886,4001,0,1,0,1,1,0,1,0,-1,1989,0,0,0,0,False
887,3893,0,1,0,2,1,0,1,-1,-1,1578,0,0,1,0,False
888,4242,1,1,0,2,1,0,1,0,-1,1576,0,0,0,0,False
889,4243,0,1,0,2,1,0,2,-1,-1,1561,0,0,1,0,False
890,4233,0,1,0,2,1,0,1,0,-1,1567,0,0,1,2,False
891,4248,0,1,0,2,1,0,1,-1,-1,1558,0,0,0,0,False
892,4419,0,1,0,2,0,0,1,-1,-1,1550,0,0,0,0,False
893,4235,0,1,0,2,1,0,1,0,-1,1574,0,0,1,0,False
894,4237,0,1,0,2,1,0,1,-1,-1,1552,0,0,1,0,False
895,4234,1,1,0,2,1,0,1,-1,-1,1564,0,0,2,0,False
896,3885,1,1,0,2,1,0,1,-1,-1,1568,0,0,0,0,False
897,4252,0,1,0,2,1,0,1,0,-1,1572,0,0,0,0,False
898,4253,0,1,0,2,1,0,1,1,-1,1573,0,0,0,0,False
899,4240,0,1,0,2,1,0,1,-1,-1,1554,0,0,1,0,False
900,3903,0,1,0,2,1,0,1,-1,-1,1565,0,0,0,0,False
901,4239,0,1,0,2,1,0,1,-1,-1,1559,0,0,2,0,False
902,4232,0,1,0,2,1,0,1,-1,-1,1575,0,0,0,0,False
903,4236,0,1,0,2,1,0,1,-1,-1,1551,0,0,0,0,False
904,4140,0,1,0,2,1,0,1,-1,-1,1553,0,0,1,0,False
905,4251,0,1,0,2,1,0,1,-1,-1,1562,0,0,0,0,False
906,4241,1,1,0,2,1,0,1,-1,-1,1570,0,1,0,0,False
907,4244,1,1,0,2,1,0,1,-1,-1,1828,0,0,1,0,False
908,4249,0,1,0,2,1,0,1,-1,-1,1555,0,0,2,0,False
909,4245,1,1,0,2,1,0,1,-1,-1,1577,0,0,0,0,False
910,4247,0,1,0,2,1,0,1,0,-1,1566,0,0,0,0,False
911,4125,0,1,0,2,1,0,1,-1,-1,1814,0,0,0,0,False
912,3694,0,1,0,6,0,0,1,-1,-1,745,0,0,0,0,False
913,3647,1,1,0,6,0,0,1,0,-1,751,0,0,0,0,False
914,4389,1,1,0,2,1,0,1,-1,-1,1563,0,0,2,-1,False
915,2270,0,1,1,2,0,0,1,0,-1,39,0,0,0,0,False
916,2248,0,1,0,2,0,0,1,0,-1,30,0,0,1,2,False
917,2244,1,0,0,2,0,1,1,-1,-1,74,0,0,0,0,False
918,3973,1,1,0,1,1,0,1,-1,-1,2003,0,0,1,0,False
919,2016,0,1,0,6,0,0,1,-1,-1,932,1,0,0,0,False
920,3144,0,1,0,6,0,0,1,-1,-1,1218,0,0,0,0,False
921,2888,0,1,0,1,0,0,1,-1,-1,98,0,0,0,0,False
922,2901,1,1,0,1,0,0,1,-1,-1,975,0,0,0,0,False
923,3747,1,1,0,1,0,0,1,-1,-1,1112,0,0,0,2,False
924,3563,1,1,0,1,0,1,1,-1,-1,1195,0,0,0,0,False
925,2903,1,1,0,1,0,0,1,-1,-1,1487,0,0,0,2,False
926,3509,0,1,0,1,0,0,1,0,0,1154,0,0,1,0,False
927,3704,1,1,0,1,0,0,1,-1,-1,976,0,0,0,2,False
928,3459,0,1,0,1,0,0,1,-1,-1,589,0,0,1,0,False
929,3433,1,1,0,1,0,0,1,-1,-1,813,0,0,0,0,False
930,2936,1,1,0,1,0,0,1,1,-1,958,0,0,1,0,False
931,2919,1,1,0,1,0,0,1,-1,-1,1286,0,0,1,0,False
932,2886,1,1,0,1,0,0,1,-1,-1,214,0,0,1,0,False
933,3844,1,1,0,1,1,0,1,0,-1,1997,0,0,1,0,False
934,3535,1,1,0,1,0,0,1,1,-1,1031,0,0,1,0,False
935,3512,1,1,0,1,0,0,1,-1,-1,690,0,0,0,0,False
936,4019,0,1,0,1,1,1,1,-1,-1,1690,0,0,0,2,False
937,3963,1,1,0,1,1,0,1,0,-1,1692,0,0,0,0,False
938,3968,1,1,0,1,1,1,1,0,-1,1683,0,0,2,0,False
939,3426,0,1,0,1,0,0,1,0,-1,1023,0,0,0,0,False
940,3474,1,1,0,1,0,0,1,0,-1,939,0,0,1,0,False
941,3542,0,1,0,1,0,1,1,1,-1,1157,0,0,0,0,False
942,3847,1,1,0,1,1,0,1,-1,-1,1998,0,0,1,0,False
943,3977,1,1,0,1,1,0,1,-1,-1,1686,0,0,0,2,False
944,3456,1,1,0,1,0,0,1,-1,-1,931,0,0,1,0,False
945,2908,1,1,0,1,0,0,1,0,-1,968,0,0,1,0,False
946,2908,1,1,0,1,0,0,1,0,-1,968,0,0,1,0,False
947,3373,1,1,0,1,0,0,1,-1,-1,213,0,0,2,0,False
948,4025,0,1,0,1,1,0,1,1,-1,1781,0,0,1,0,False
949,3962,1,1,0,1,1,0,1,0,-1,1661,0,0,0,0,False
950,3557,0,1,0,1,0,0,1,0,-1,1151,0,0,0,0,False
951,3393,1,1,0,1,1,0,1,-1,-1,1111,0,0,0,0,False
952,4006,1,1,0,1,1,0,1,-1,-1,1960,0,0,0,2,False
953,4034,0,1,0,1,1,0,1,-1,-1,1993,0,0,1,0,False
954,3972,1,1,0,1,1,0,1,-1,-1,1843,0,0,0,0,False
955,3422,1,1,0,1,0,0,1,-1,-1,1153,0,0,1,0,False
956,3533,1,1,0,1,0,0,1,0,-1,1367,0,0,0,0,False
957,3772,1,1,0,1,0,0,1,-1,-1,1215,0,0,1,1,False
958,2924,1,1,0,1,0,0,1,-1,-1,1322,0,0,2,2,False
959,3531,0,1,0,1,0,0,1,0,-1,1162,0,0,1,0,False
960,3130,0,1,0,1,0,0,1,-1,-1,1051,0,0,2,-1,False
961,3981,0,1,0,1,1,0,1,-1,-1,1996,0,0,1,0,False
962,4013,1,1,0,1,1,0,1,-1,-1,2000,0,0,0,0,False
963,3541,0,1,-1,1,0,0,1,-1,-1,1126,0,0,0,0,False
964,3973,1,1,0,1,1,0,1,-1,-1,2003,0,0,1,0,False
965,3545,1,1,0,1,0,0,1,0,-1,896,0,0,0,0,False
966,3993,1,1,0,1,1,0,1,-1,-1,1992,0,0,0,0,False
967,4001,0,1,0,1,1,0,1,0,-1,1989,0,0,0,0,False
968,3991,1,1,0,1,1,0,1,-1,-1,1689,0,0,0,0,False
969,3969,0,1,0,1,1,0,1,-1,-1,1691,0,1,0,0,False
970,4245,1,1,0,2,1,0,1,-1,-1,1577,0,0,0,0,False
971,2706,0,1,0,1,0,0,1,0,-1,81,0,0,1,2,False
972,2704,1,1,0,1,0,0,1,0,-1,1052,0,0,0,0,False
973,4008,0,1,0,1,1,0,1,-1,-1,1695,0,0,0,0,False
974,4243,0,1,0,2,1,0,2,-1,-1,1561,0,0,1,0,False
975,4237,0,1,0,2,1,0,1,-1,-1,1552,0,0,1,0,False
976,3502,1,1,0,1,0,0,1,-1,-1,1155,0,0,0,0,False
977,4253,0,1,0,2,1,0,1,1,-1,1573,0,0,0,0,False
978,3563,1,1,0,1,0,1,1,-1,-1,1195,0,0,0,0,False
979,2764,1,1,0,5,0,0,1,0,-1,1070,0,0,0,0,False
980,3211,1,1,0,5,0,1,1,-1,-1,231,0,0,1,0,False
981,2802,0,1,0,5,0,0,1,0,-1,848,0,0,0,0,False
982,4249,0,1,0,2,1,0,1,-1,-1,1555,0,0,2,0,False
983,4258,0,1,0,2,1,0,1,-1,-1,1657,0,0,0,0,False
984,3893,0,1,0,2,1,0,1,-1,-1,1578,0,0,1,0,False
985,4240,0,1,0,2,1,0,1,-1,-1,1554,0,0,1,0,False
986,4140,0,1,0,2,1,0,1,-1,-1,1553,0,0,1,0,False
987,4252,0,1,0,2,1,0,1,0,-1,1572,0,0,0,0,False
988,4241,1,1,0,2,1,0,1,-1,-1,1570,0,1,0,0,False
989,4239,0,1,0,2,1,0,1,-1,-1,1559,0,0,2,0,False
990,4244,1,1,0,2,1,0,1,-1,-1,1828,0,0,1,0,False
991,4419,0,1,0,2,0,0,1,-1,-1,1550,0,0,0,0,False
992,4251,0,1,0,2,1,0,1,-1,-1,1562,0,0,0,0,False
993,3950,1,1,0,5,1,0,1,0,-1,1724,0,0,0,0,False
994,4236,0,1,0,2,1,0,1,-1,-1,1551,0,0,0,0,False
995,4232,0,1,0,2,1,0,1,-1,-1,1575,0,0,0,0,False
996,4074,0,1,0,5,1,0,1,0,-1,1750,0,0,1,0,False
997,4248,0,1,0,2,1,0,1,-1,-1,1558,0,0,0,0,False
998,3954,1,1,0,5,1,0,1,-1,-1,1727,0,0,1,0,False
999,3941,0,1,0,5,1,0,1,-1,-1,1740,0,0,1,0,False
1000,3956,0,1,0,5,1,0,1,0,-1,1722,0,1,0,0,False
1001,3936,0,1,0,5,1,0,1,0,-1,1760,0,0,0,0,False
1002,3926,0,1,0,5,1,0,1,0,-1,1723,0,0,0,0,False
1003,3990,1,1,0,5,1,0,1,-1,-1,1733,1,0,1,0,False
1004,3953,1,1,0,5,1,0,1,-1,-1,1731,0,0,1,0,False
1005,3914,1,1,0,5,1,0,1,-1,-1,1739,0,0,0,2,False
1006,3927,1,1,0,5,1,0,1,-1,-1,1752,0,0,0,0,False
1007,4010,1,1,0,5,1,0,1,-1,-1,1730,0,0,0,0,False
1008,3918,0,1,0,5,1,0,1,-1,-1,1720,0,0,1,0,False
1009,4235,0,1,0,2,1,0,1,0,-1,1574,0,0,1,0,False
1010,3938,1,1,0,5,1,0,1,-1,-1,1744,0,0,0,-1,False
1011,3935,1,1,0,5,1,0,1,-1,-1,1749,0,0,0,2,False
1012,3949,0,1,0,5,1,0,1,-1,-1,1748,0,0,1,0,False
1013,3931,1,1,0,5,1,0,1,-1,-1,1758,0,0,0,0,False
1014,3933,0,1,0,5,1,0,1,-1,-1,1741,0,0,0,0,False
1015,3948,0,1,0,5,1,0,1,-1,-1,1729,0,0,0,2,False
1016,3961,1,1,0,5,1,0,1,-1,-1,1746,0,0,0,0,False
1017,3902,1,1,0,5,1,0,1,-1,-1,1726,0,0,1,-1,False
1018,3944,0,1,0,5,1,0,1,-1,-1,1788,0,0,0,0,False
1019,4451,1,1,0,5,1,0,1,-1,-1,1763,0,0,1,1,False
1020,3929,0,1,0,5,1,0,1,-1,-1,1725,0,0,0,0,False
1021,3951,0,1,0,5,1,0,1,-1,-1,1738,0,0,0,0,False
1022,3945,0,1,0,5,1,0,1,-1,-1,1734,0,0,1,0,False
1023,3946,0,1,0,5,1,0,1,-1,-1,1735,0,0,1,0,False
1024,3930,0,1,0,5,1,0,1,-1,-1,1742,0,0,1,0,False
1025,3942,1,1,0,5,1,0,1,-1,-1,1755,0,0,1,1,False
1026,4326,1,1,0,2,1,0,1,-1,-1,1927,0,0,1,1,False
1027,3943,1,1,0,5,1,0,1,0,-1,1728,0,0,0,0,False
1028,3947,0,1,0,5,1,0,1,-1,-1,1757,0,1,0,0,False
1029,4259,0,1,0,2,1,0,1,-1,-1,1775,0,0,0,0,False
1030,3932,0,1,0,5,1,0,1,-1,-1,1754,0,0,1,0,False
1031,4269,0,1,0,2,1,0,1,-1,-1,1718,0,0,0,0,False
1032,4276,1,1,0,2,1,0,1,-1,-1,1671,0,0,0,0,False
1033,3903,0,1,0,2,1,0,1,-1,-1,1565,0,0,0,0,False
1034,4247,0,1,0,2,1,0,1,0,-1,1566,0,0,0,0,False
1035,4234,1,1,0,2,1,0,1,-1,-1,1564,0,0,2,0,False
1036,3885,1,1,0,2,1,0,1,-1,-1,1568,0,0,0,0,False
1037,3903,0,1,0,2,1,0,1,-1,-1,1565,0,0,0,0,False
1038,4237,0,1,0,2,1,0,1,-1,-1,1552,0,0,1,0,False
1039,4252,0,1,0,2,1,0,1,0,-1,1572,0,0,0,0,False
1040,4234,1,1,0,2,1,0,1,-1,-1,1564,0,0,2,0,False
1041,4419,0,1,0,2,0,0,1,-1,-1,1550,0,0,0,0,False
1042,4243,0,1,0,2,1,0,2,-1,-1,1561,0,0,1,0,False
1043,4236,0,1,0,2,1,0,1,-1,-1,1551,0,0,0,0,False
1044,3885,1,1,0,2,1,0,1,-1,-1,1568,0,0,0,0,False
1045,4248,0,1,0,2,1,0,1,-1,-1,1558,0,0,0,0,False
1046,4140,0,1,0,2,1,0,1,-1,-1,1553,0,0,1,0,False
1047,4253,0,1,0,2,1,0,1,1,-1,1573,0,0,0,0,False
1048,3893,0,1,0,2,1,0,1,-1,-1,1578,0,0,1,0,False
1049,4251,0,1,0,2,1,0,1,-1,-1,1562,0,0,0,0,False
1050,3939,1,1,0,5,1,0,1,-1,-1,1785,0,0,0,0,False
1051,4244,1,1,0,2,1,0,1,-1,-1,1828,0,0,1,0,False
1052,4239,0,1,0,2,1,0,1,-1,-1,1559,0,0,2,0,False
1053,4233,0,1,0,2,1,0,1,0,-1,1567,0,0,1,2,False
1054,4254,0,1,0,2,1,0,1,-1,-1,1703,0,0,0,0,False
1055,4254,0,1,0,2,1,0,1,-1,-1,1703,0,0,0,0,False
1056,4232,0,1,0,2,1,0,1,-1,-1,1575,0,0,0,0,False
1057,4247,0,1,0,2,1,0,1,0,-1,1566,0,0,0,0,False
1058,4235,0,1,0,2,1,0,1,0,-1,1574,0,0,1,0,False
1059,4233,0,1,0,2,1,0,1,0,-1,1567,0,0,1,2,False
1060,4242,1,1,0,2,1,0,1,0,-1,1576,0,0,0,0,False
1061,4242,1,1,0,2,1,0,1,0,-1,1576,0,0,0,0,False
1062,4125,0,1,0,2,1,0,1,-1,-1,1814,0,0,0,0,False
1063,4125,0,1,0,2,1,0,1,-1,-1,1814,0,0,0,0,False
1064,4240,0,1,0,2,1,0,1,-1,-1,1554,0,0,1,0,False
1065,4258,0,1,0,2,1,0,1,-1,-1,1657,0,0,0,0,False
1066,4281,0,1,0,2,1,0,1,0,-1,1673,0,0,0,0,False
1067,4245,1,1,0,2,1,0,1,-1,-1,1577,0,0,0,0,False
1068,4249,0,1,0,2,1,0,1,-1,-1,1555,0,0,2,0,False
1069,4241,1,1,0,2,1,0,1,-1,-1,1570,0,1,0,0,False
1070,4259,0,1,0,2,1,0,1,-1,-1,1775,0,0,0,0,False
1071,4262,0,1,0,2,1,0,1,-1,-1,1678,0,0,1,0,False
1072,4326,1,1,0,2,1,0,1,-1,-1,1927,0,0,1,1,False
1073,4262,0,1,0,2,1,0,1,-1,-1,1678,0,0,1,0,False
1074,4274,1,1,0,2,1,0,1,-1,-1,1663,0,0,1,0,False
1075,4274,1,1,0,2,1,0,1,-1,-1,1663,0,0,1,0,False
1076,4281,0,1,0,2,1,0,1,0,-1,1673,0,0,0,0,False
1077,4332,1,1,0,2,1,0,1,-1,-1,1709,0,0,1,0,False
1078,4332,1,1,0,2,1,0,1,-1,-1,1709,0,0,1,0,False
1079,3880,0,1,0,2,1,0,1,-1,-1,1669,0,0,0,0,False
1080,3880,0,1,0,2,1,0,1,-1,-1,1669,0,0,0,0,False
1081,4273,1,1,0,2,1,0,1,-1,-1,1662,0,0,1,0,False
1082,4273,1,1,0,2,1,0,1,-1,-1,1662,0,0,1,0,False
1083,4265,0,1,0,2,1,0,1,0,-1,1769,0,0,0,0,False
1084,4265,0,1,0,2,1,0,1,0,-1,1769,0,0,0,0,False
1085,2213,1,1,0,13,0,0,1,-1,0,925,0,0,0,0,False
1086,4257,0,1,0,2,1,0,1,0,-1,1707,0,0,2,0,False
1087,4257,0,1,0,2,1,0,1,0,-1,1707,0,0,2,0,False
1088,4255,0,1,0,2,1,0,1,-1,-1,1685,0,0,0,0,False
1089,4255,0,1,0,2,1,0,1,-1,-1,1685,0,0,0,0,False
1090,4230,0,1,0,2,1,0,1,-1,-1,1977,0,0,1,0,False
1091,4256,0,1,0,2,1,0,1,-1,-1,1682,0,1,0,0,False
1092,4261,0,1,0,2,1,0,1,0,-1,1675,0,0,0,0,False
1093,4256,0,1,0,2,1,0,1,-1,-1,1682,0,1,0,0,False
1094,4230,0,1,0,2,1,0,1,-1,-1,1977,0,0,1,0,False
1095,4278,0,1,0,2,1,0,1,-1,-1,1704,0,0,1,0,False
1096,4278,0,1,0,2,1,0,1,-1,-1,1704,0,0,1,0,False
1097,4260,0,1,0,2,1,0,1,-1,-1,1684,0,0,0,0,False
1098,4261,0,1,0,2,1,0,1,0,-1,1675,0,0,0,0,False
1099,4260,0,1,0,2,1,0,1,-1,-1,1684,0,0,0,0,False
1100,4276,1,1,0,2,1,0,1,-1,-1,1671,0,0,0,0,False
1101,4266,1,1,0,2,1,0,1,-1,-1,1670,0,0,1,2,False
1102,4266,1,1,0,2,1,0,1,-1,-1,1670,0,0,1,2,False
1103,4272,1,1,0,2,1,0,1,-1,-1,1674,0,0,1,0,False
1104,4272,1,1,0,2,1,0,1,-1,-1,1674,0,0,1,0,False
1105,2044,1,1,0,6,0,0,1,-1,-1,929,0,0,0,0,False
1106,2225,0,1,0,13,0,0,1,-1,-1,880,0,0,0,0,False
1107,3455,1,1,0,13,0,0,1,-1,-1,1320,0,0,0,0,False
1108,3391,0,1,0,13,0,0,1,-1,-1,1103,0,0,1,0,False
1109,3083,0,1,0,3,0,0,1,-1,-1,164,0,0,0,0,False
1110,3073,1,1,0,3,0,0,1,-1,-1,179,0,0,0,0,False
1111,2832,0,1,0,3,0,0,1,-1,-1,630,0,0,0,-1,False
